    0.0050    0.000000
    0.0150    0.000000
    0.0250    0.000000
    0.0350    0.000000
    0.0450    0.000000
    0.0550    0.000000
    0.0650    0.000000
    0.0750    0.000000
    0.0850    0.000000
    0.0950    0.000000
    0.1050    0.000000
    0.1150    0.000000
    0.1250    0.000000
    0.1350    0.000000
    0.1450    0.000000
    0.1550    0.000000
    0.1650    0.000000
    0.1750    0.000000
    0.1850    0.000000
    0.1950    0.000000
    0.2050    0.000000
    0.2150    0.000000
    0.2250    0.000000
    0.2350    0.000000
    0.2450    0.000000
    0.2550    0.000000
    0.2650    0.000000
    0.2750    0.000000
    0.2850    0.000000
    0.2950    0.000000
    0.3050    0.000000
    0.3150    0.000000
    0.3250    0.000000
    0.3350    0.000000
    0.3450    0.000000
    0.3550    0.000000
    0.3650    0.000000
    0.3750    0.000000
    0.3850    0.000000
    0.3950    0.000000
    0.4050    0.000000
    0.4150    0.000000
    0.4250    0.000000
    0.4350    0.000000
    0.4450    0.000000
    0.4550    0.000000
    0.4650    0.000000
    0.4750    0.000000
    0.4850    0.000000
    0.4950    0.000000
    0.5050    0.000000
    0.5150    0.000000
    0.5250    0.000000
    0.5350    0.000000
    0.5450    0.000000
    0.5550    0.000000
    0.5650    0.000000
    0.5750    0.000000
    0.5850    0.000000
    0.5950    0.000000
    0.6050    0.000000
    0.6150    0.000000
    0.6250    0.000000
    0.6350    0.000000
    0.6450    0.000000
    0.6550    0.000000
    0.6650    0.000000
    0.6750    0.000000
    0.6850    0.000000
    0.6950    0.000000
    0.7050    0.000000
    0.7150    0.000000
    0.7250    0.000000
    0.7350    0.000000
    0.7450    0.000000
    0.7550    0.000000
    0.7650    0.000000
    0.7750    0.000000
    0.7850    0.000000
    0.7950    0.000000
    0.8050    0.000000
    0.8150    0.000000
    0.8250    0.000000
    0.8350    0.000000
    0.8450    0.000000
    0.8550    0.000000
    0.8650    0.000000
    0.8750    0.000000
    0.8850    0.000000
    0.8950    0.000000
    0.9050    0.000000
    0.9150    0.000000
    0.9250    0.000000
    0.9350    0.000000
    0.9450    0.000000
    0.9550    0.000000
    0.9650    0.000000
    0.9750    0.000000
    0.9850    0.000000
    0.9950    0.000000
    1.0050    0.000000
    1.0150    0.000000
    1.0250    0.000000
    1.0350    0.000000
    1.0450    0.000000
    1.0550    0.000000
    1.0650    0.000000
    1.0750    0.000000
    1.0850    0.000000
    1.0950    0.000000
    1.1050    0.000000
    1.1150    0.000000
    1.1250    0.000000
    1.1350    0.000000
    1.1450    0.000000
    1.1550    0.000000
    1.1650    0.000000
    1.1750    0.000000
    1.1850    0.000000
    1.1950    0.000000
    1.2050    0.000000
    1.2150    0.000000
    1.2250    0.000000
    1.2350    0.000000
    1.2450    0.000000
    1.2550    0.000000
    1.2650    0.000000
    1.2750    0.000000
    1.2850    0.000000
    1.2950    0.000000
    1.3050    0.000000
    1.3150    0.000000
    1.3250    0.000000
    1.3350    0.000000
